time,year,evaluation_stage,top_n,available_symbols,selected_symbols,precision_at_n,market_prevalence,lift_at_n
2023-06-20,2023,walk_forward_validation,10,30,HPG|MWG|VIB|MBB|SSI|GVR|BCM|SHB|STB|VCB,0.7,0.5666666666666667,1.2352941176470589
2023-06-21,2023,walk_forward_validation,3,30,MBB|TCB|MWG,0.6666666666666666,0.5666666666666667,1.1764705882352942
2023-06-21,2023,walk_forward_validation,5,30,MBB|TCB|MWG|VIB|STB,0.6,0.5666666666666667,1.0588235294117647
2023-06-21,2023,walk_forward_validation,10,30,MBB|TCB|MWG|VIB|STB|SHB|HPG|BCM|SSI|SSB,0.7,0.5666666666666667,1.2352941176470589
2023-06-22,2023,walk_forward_validation,3,30,GVR|STB|HPG,0.6666666666666666,0.5,1.3333333333333333
2023-06-22,2023,walk_forward_validation,5,30,GVR|STB|HPG|SHB|VIB,0.6,0.5,1.2
2023-06-22,2023,walk_forward_validation,10,30,GVR|STB|HPG|SHB|VIB|MBB|SSB|CTG|SSI|MWG,0.7,0.5,1.4
2023-06-23,2023,walk_forward_validation,3,30,SSB|VIB|STB,0.3333333333333333,0.6,0.5555555555555556
2023-06-23,2023,walk_forward_validation,5,30,SSB|VIB|STB|MBB|SHB,0.6,0.6,1.0
2023-06-23,2023,walk_forward_validation,10,30,SSB|VIB|STB|MBB|SHB|SSI|MWG|GVR|HPG|TCB,0.7,0.6,1.1666666666666667
2023-06-26,2023,walk_forward_validation,3,30,SSB|MBB|SSI,1.0,0.5333333333333333,1.875
2023-06-26,2023,walk_forward_validation,5,30,SSB|MBB|SSI|VIB|GVR,1.0,0.5333333333333333,1.875
2023-06-26,2023,walk_forward_validation,10,30,SSB|MBB|SSI|VIB|GVR|TCB|MWG|SHB|HPG|ACB,0.8,0.5333333333333333,1.5
2023-06-27,2023,walk_forward_validation,3,30,SSB|GVR|MWG,1.0,0.5666666666666667,1.7647058823529411
2023-06-27,2023,walk_forward_validation,5,30,SSB|GVR|MWG|STB|MBB,0.8,0.5666666666666667,1.411764705882353
2023-06-27,2023,walk_forward_validation,10,30,SSB|GVR|MWG|STB|MBB|VIB|SSI|SHB|MSN|FPT,0.9,0.5666666666666667,1.5882352941176472
2023-06-28,2023,walk_forward_validation,3,30,SSB|MWG|GVR,1.0,0.5,2.0
2023-06-28,2023,walk_forward_validation,5,30,SSB|MWG|GVR|STB|MBB,0.6,0.5,1.2
2023-06-28,2023,walk_forward_validation,10,30,SSB|MWG|GVR|STB|MBB|SSI|SHB|CTG|VNM|ACB,0.6,0.5,1.2
2023-06-29,2023,walk_forward_validation,3,30,SSB|VNM|MBB,0.3333333333333333,0.4,0.8333333333333333
2023-06-29,2023,walk_forward_validation,5,30,SSB|VNM|MBB|CTG|VIB,0.2,0.4,0.5
2023-06-29,2023,walk_forward_validation,10,30,SSB|VNM|MBB|CTG|VIB|STB|SSI|FPT|MWG|VCB,0.5,0.4,1.25
2023-06-30,2023,walk_forward_validation,3,30,SSB|STB|VNM,0.6666666666666666,0.36666666666666664,1.8181818181818181
2023-06-30,2023,walk_forward_validation,5,30,SSB|STB|VNM|MWG|GVR,0.8,0.36666666666666664,2.181818181818182
2023-06-30,2023,walk_forward_validation,10,30,SSB|STB|VNM|MWG|GVR|MBB|SSI|CTG|ACB|FPT,0.6,0.36666666666666664,1.6363636363636365
2023-07-03,2023,walk_forward_validation,3,30,VNM|SSB|STB,0.3333333333333333,0.36666666666666664,0.9090909090909091
2023-07-03,2023,walk_forward_validation,5,30,VNM|SSB|STB|GVR|SHB,0.6,0.36666666666666664,1.6363636363636365
2023-07-03,2023,walk_forward_validation,10,30,VNM|SSB|STB|GVR|SHB|MBB|MWG|SSI|FPT|ACB,0.6,0.36666666666666664,1.6363636363636365
2023-07-04,2023,walk_forward_validation,3,30,GVR|SSB|SSI,1.0,0.4666666666666667,2.142857142857143
2023-07-04,2023,walk_forward_validation,5,30,GVR|SSB|SSI|VNM|SHB,1.0,0.4666666666666667,2.142857142857143
2023-07-04,2023,walk_forward_validation,10,30,GVR|SSB|SSI|VNM|SHB|STB|MWG|MBB|VHM|FPT,0.8,0.4666666666666667,1.7142857142857144
2023-07-05,2023,walk_forward_validation,3,30,SSB|GVR|SSI,1.0,0.43333333333333335,2.3076923076923075
2023-07-05,2023,walk_forward_validation,5,30,SSB|GVR|SSI|STB|SHB,0.8,0.43333333333333335,1.8461538461538463
2023-07-05,2023,walk_forward_validation,10,30,SSB|GVR|SSI|STB|SHB|PLX|MBB|VNM|FPT|MWG,0.7,0.43333333333333335,1.6153846153846152
2023-07-06,2023,walk_forward_validation,3,30,SSB|FPT|PLX,0.3333333333333333,0.36666666666666664,0.9090909090909091
2023-07-06,2023,walk_forward_validation,5,30,SSB|FPT|PLX|VNM|SHB,0.4,0.36666666666666664,1.090909090909091
2023-07-06,2023,walk_forward_validation,10,30,SSB|FPT|PLX|VNM|SHB|MBB|VIB|MWG|GVR|HPG,0.3,0.36666666666666664,0.8181818181818182
2023-07-07,2023,walk_forward_validation,3,30,SSB|FPT|MWG,0.6666666666666666,0.3333333333333333,2.0
2023-07-07,2023,walk_forward_validation,5,30,SSB|FPT|MWG|PLX|VCB,0.4,0.3333333333333333,1.2000000000000002
2023-07-07,2023,walk_forward_validation,10,30,SSB|FPT|MWG|PLX|VCB|SHB|SSI|VNM|MBB|CTG,0.4,0.3333333333333333,1.2000000000000002
2023-07-10,2023,walk_forward_validation,3,30,SSB|MWG|VNM,0.3333333333333333,0.4,0.8333333333333333
2023-07-10,2023,walk_forward_validation,5,30,SSB|MWG|VNM|SHB|MBB,0.4,0.4,1.0
2023-07-10,2023,walk_forward_validation,10,30,SSB|MWG|VNM|SHB|MBB|SSI|PLX|GVR|VIB|FPT,0.3,0.4,0.7499999999999999
2023-07-11,2023,walk_forward_validation,3,30,SSB|PLX|MWG,0.3333333333333333,0.3,1.1111111111111112
2023-07-11,2023,walk_forward_validation,5,30,SSB|PLX|MWG|SHB|GVR,0.4,0.3,1.3333333333333335
2023-07-11,2023,walk_forward_validation,10,30,SSB|PLX|MWG|SHB|GVR|MBB|VIB|VNM|SSI|HPG,0.2,0.3,0.6666666666666667
2023-07-12,2023,walk_forward_validation,3,30,SSB|SHB|PLX,0.3333333333333333,0.4,0.8333333333333333
2023-07-12,2023,walk_forward_validation,5,30,SSB|SHB|PLX|VNM|MBB,0.2,0.4,0.5
2023-07-12,2023,walk_forward_validation,10,30,SSB|SHB|PLX|VNM|MBB|SSI|MWG|BVH|BID|VIB,0.2,0.4,0.5
2023-07-13,2023,walk_forward_validation,3,30,SSB|PLX|SHB,0.3333333333333333,0.36666666666666664,0.9090909090909091
2023-07-13,2023,walk_forward_validation,5,30,SSB|PLX|SHB|SSI|MSN,0.2,0.36666666666666664,0.5454545454545455
2023-07-13,2023,walk_forward_validation,10,30,SSB|PLX|SHB|SSI|MSN|BVH|VNM|MBB|BID|MWG,0.2,0.36666666666666664,0.5454545454545455
2023-07-14,2023,walk_forward_validation,3,30,SSB|SSI|FPT,0.0,0.26666666666666666,0.0
2023-07-14,2023,walk_forward_validation,5,30,SSB|SSI|FPT|MBB|MSN,0.0,0.26666666666666666,0.0
2023-07-14,2023,walk_forward_validation,10,30,SSB|SSI|FPT|MBB|MSN|SHB|VNM|MWG|PLX|HPG,0.2,0.26666666666666666,0.75
2023-07-17,2023,walk_forward_validation,3,30,SSB|FPT|SSI,0.0,0.26666666666666666,0.0
2023-07-17,2023,walk_forward_validation,5,30,SSB|FPT|SSI|MWG|MBB,0.2,0.26666666666666666,0.75
2023-07-17,2023,walk_forward_validation,10,30,SSB|FPT|SSI|MWG|MBB|PLX|BVH|SHB|VRE|MSN,0.3,0.26666666666666666,1.125
2023-07-18,2023,walk_forward_validation,3,30,SSB|SSI|MWG,0.3333333333333333,0.3,1.1111111111111112
2023-07-18,2023,walk_forward_validation,5,30,SSB|SSI|MWG|SHB|GVR,0.4,0.3,1.3333333333333335
2023-07-18,2023,walk_forward_validation,10,30,SSB|SSI|MWG|SHB|GVR|FPT|MBB|VPB|MSN|BID,0.3,0.3,1.0
2023-07-19,2023,walk_forward_validation,3,30,SSB|MWG|SSI,0.3333333333333333,0.3333333333333333,1.0
2023-07-19,2023,walk_forward_validation,5,30,SSB|MWG|SSI|SHB|GVR,0.4,0.3333333333333333,1.2000000000000002
2023-07-19,2023,walk_forward_validation,10,30,SSB|MWG|SSI|SHB|GVR|VHM|FPT|HPG|VCB|MBB,0.4,0.3333333333333333,1.2000000000000002
2023-07-20,2023,walk_forward_validation,3,30,SSB|MWG|FPT,0.6666666666666666,0.4,1.6666666666666665
2023-07-20,2023,walk_forward_validation,5,30,SSB|MWG|FPT|SHB|SSI,0.8,0.4,2.0
2023-07-20,2023,walk_forward_validation,10,30,SSB|MWG|FPT|SHB|SSI|GVR|HPG|VPB|HDB|MBB,0.5,0.4,1.25
2023-07-21,2023,walk_forward_validation,3,30,FPT|SSB|SHB,0.3333333333333333,0.3333333333333333,1.0
2023-07-21,2023,walk_forward_validation,5,30,FPT|SSB|SHB|MSN|SSI,0.2,0.3333333333333333,0.6000000000000001
2023-07-21,2023,walk_forward_validation,10,30,FPT|SSB|SHB|MSN|SSI|HPG|MBB|HDB|VPB|VNM,0.2,0.3333333333333333,0.6000000000000001
2023-07-24,2023,walk_forward_validation,3,30,FPT|SSB|GVR,0.3333333333333333,0.43333333333333335,0.7692307692307692
2023-07-24,2023,walk_forward_validation,5,30,FPT|SSB|GVR|MSN|VPB,0.2,0.43333333333333335,0.46153846153846156
2023-07-24,2023,walk_forward_validation,10,30,FPT|SSB|GVR|MSN|VPB|SSI|VHM|SHB|MBB|VIB,0.2,0.43333333333333335,0.46153846153846156
2023-07-25,2023,walk_forward_validation,3,30,FPT|VPB|SSB,0.3333333333333333,0.36666666666666664,0.9090909090909091
2023-07-25,2023,walk_forward_validation,5,30,FPT|VPB|SSB|SSI|HPG,0.4,0.36666666666666664,1.090909090909091
2023-07-25,2023,walk_forward_validation,10,30,FPT|VPB|SSB|SSI|HPG|SHB|VIB|GVR|MSN|HDB,0.2,0.36666666666666664,0.5454545454545455
2023-07-26,2023,walk_forward_validation,3,30,FPT|SSI|SHB,0.6666666666666666,0.4,1.6666666666666665
2023-07-26,2023,walk_forward_validation,5,30,FPT|SSI|SHB|MSN|SSB,0.4,0.4,1.0
2023-07-26,2023,walk_forward_validation,10,30,FPT|SSI|SHB|MSN|SSB|VPB|VCB|VHM|HPG|MWG,0.2,0.4,0.5
2023-07-27,2023,walk_forward_validation,3,30,FPT|SSB|VPB,0.3333333333333333,0.4,0.8333333333333333
2023-07-27,2023,walk_forward_validation,5,30,FPT|SSB|VPB|HDB|VNM,0.4,0.4,1.0
2023-07-27,2023,walk_forward_validation,10,30,FPT|SSB|VPB|HDB|VNM|SSI|SHB|HPG|VCB|MSN,0.3,0.4,0.7499999999999999
2023-07-28,2023,walk_forward_validation,3,30,FPT|SSB|VNM,0.6666666666666666,0.43333333333333335,1.5384615384615383
2023-07-28,2023,walk_forward_validation,5,30,FPT|SSB|VNM|VPB|SSI,0.6,0.43333333333333335,1.3846153846153846
2023-07-28,2023,walk_forward_validation,10,30,FPT|SSB|VNM|VPB|SSI|MSN|HDB|VCB|SHB|HPG,0.3,0.43333333333333335,0.6923076923076923
2023-07-31,2023,walk_forward_validation,3,30,FPT|VNM|VPB,0.6666666666666666,0.36666666666666664,1.8181818181818181
2023-07-31,2023,walk_forward_validation,5,30,FPT|VNM|VPB|VHM|MSN,0.4,0.36666666666666664,1.090909090909091
2023-07-31,2023,walk_forward_validation,10,30,FPT|VNM|VPB|VHM|MSN|HDB|SHB|SSI|GVR|BVH,0.3,0.36666666666666664,0.8181818181818182
2023-08-01,2023,walk_forward_validation,3,30,FPT|HDB|VHM,0.3333333333333333,0.4,0.8333333333333333
2023-08-01,2023,walk_forward_validation,5,30,FPT|HDB|VHM|SHB|VPB,0.2,0.4,0.5
2023-08-01,2023,walk_forward_validation,10,30,FPT|HDB|VHM|SHB|VPB|MSN|VIC|BID|TCB|SSB,0.3,0.4,0.7499999999999999
2023-08-02,2023,walk_forward_validation,3,30,SHB|FPT|VHM,0.3333333333333333,0.4,0.8333333333333333
2023-08-02,2023,walk_forward_validation,5,30,SHB|FPT|VHM|BID|VPB,0.2,0.4,0.5
2023-08-02,2023,walk_forward_validation,10,30,SHB|FPT|VHM|BID|VPB|MSN|VIC|HDB|ACB|SSB,0.2,0.4,0.5
2023-08-03,2023,walk_forward_validation,3,30,ACB|FPT|SHB,0.3333333333333333,0.4,0.8333333333333333
2023-08-03,2023,walk_forward_validation,5,30,ACB|FPT|SHB|MSN|VIC,0.4,0.4,1.0
2023-08-03,2023,walk_forward_validation,10,30,ACB|FPT|SHB|MSN|VIC|HDB|VHM|BID|SSB|VPB,0.2,0.4,0.5
2023-08-04,2023,walk_forward_validation,3,30,ACB|SHB|VPB,0.0,0.4,0.0
2023-08-04,2023,walk_forward_validation,5,30,ACB|SHB|VPB|FPT|MWG,0.4,0.4,1.0
2023-08-04,2023,walk_forward_validation,10,30,ACB|SHB|VPB|FPT|MWG|MBB|VJC|VHM|TCB|MSN,0.4,0.4,1.0
2023-08-07,2023,walk_forward_validation,3,30,SHB|MWG|VHM,0.3333333333333333,0.3333333333333333,1.0
2023-08-07,2023,walk_forward_validation,5,30,SHB|MWG|VHM|VPB|FPT,0.4,0.3333333333333333,1.2000000000000002
2023-08-07,2023,walk_forward_validation,10,30,SHB|MWG|VHM|VPB|FPT|CTG|MSN|TCB|ACB|VJC,0.3,0.3333333333333333,0.9
2023-08-08,2023,walk_forward_validation,3,30,CTG|VJC|VHM,0.3333333333333333,0.36666666666666664,0.9090909090909091
2023-08-08,2023,walk_forward_validation,5,30,CTG|VJC|VHM|MSN|SHB,0.2,0.36666666666666664,0.5454545454545455
2023-08-08,2023,walk_forward_validation,10,30,CTG|VJC|VHM|MSN|SHB|FPT|MWG|VRE|TCB|SAB,0.4,0.36666666666666664,1.090909090909091
2023-08-09,2023,walk_forward_validation,3,30,CTG|SHB|MSN,0.0,0.3333333333333333,0.0
2023-08-09,2023,walk_forward_validation,5,30,CTG|SHB|MSN|TCB|VRE,0.2,0.3333333333333333,0.6000000000000001
2023-08-09,2023,walk_forward_validation,10,30,CTG|SHB|MSN|TCB|VRE|VJC|POW|VHM|VPB|STB,0.2,0.3333333333333333,0.6000000000000001
2023-08-10,2023,walk_forward_validation,3,30,VRE|VHM|CTG,0.3333333333333333,0.4,0.8333333333333333
2023-08-10,2023,walk_forward_validation,5,30,VRE|VHM|CTG|SHB|VJC,0.2,0.4,0.5
2023-08-10,2023,walk_forward_validation,10,30,VRE|VHM|CTG|SHB|VJC|SAB|VPB|TCB|HDB|POW,0.3,0.4,0.7499999999999999
2023-08-11,2023,walk_forward_validation,3,30,SHB|MWG|CTG,0.3333333333333333,0.4666666666666667,0.7142857142857142
2023-08-11,2023,walk_forward_validation,5,30,SHB|MWG|CTG|VHM|VRE,0.2,0.4666666666666667,0.4285714285714286
2023-08-11,2023,walk_forward_validation,10,30,SHB|MWG|CTG|VHM|VRE|TCB|STB|VPB|ACB|SSB,0.4,0.4666666666666667,0.8571428571428572
2023-08-14,2023,walk_forward_validation,3,30,CTG|TCB|VRE,0.6666666666666666,0.5333333333333333,1.25
2023-08-14,2023,walk_forward_validation,5,30,CTG|TCB|VRE|VHM|ACB,0.4,0.5333333333333333,0.75
2023-08-14,2023,walk_forward_validation,10,30,CTG|TCB|VRE|VHM|ACB|MWG|SHB|VNM|VPB|STB,0.6,0.5333333333333333,1.125
2023-08-15,2023,walk_forward_validation,3,30,CTG|STB|VJC,0.6666666666666666,0.6,1.1111111111111112
2023-08-15,2023,walk_forward_validation,5,30,CTG|STB|VJC|VHM|TCB,0.6,0.6,1.0
2023-08-15,2023,walk_forward_validation,10,30,CTG|STB|VJC|VHM|TCB|VRE|SHB|MWG|FPT|POW,0.5,0.6,0.8333333333333334
2023-08-16,2023,walk_forward_validation,3,30,TCB|CTG|VRE,0.6666666666666666,0.6666666666666666,1.0
2023-08-16,2023,walk_forward_validation,5,30,TCB|CTG|VRE|POW|VHM,0.4,0.6666666666666666,0.6000000000000001
2023-08-16,2023,walk_forward_validation,10,30,TCB|CTG|VRE|POW|VHM|VPB|FPT|MWG|MBB|VJC,0.7,0.6666666666666666,1.05
2023-08-17,2023,walk_forward_validation,3,30,CTG|VRE|FPT,0.6666666666666666,0.6666666666666666,1.0
2023-08-17,2023,walk_forward_validation,5,30,CTG|VRE|FPT|TCB|VHM,0.6,0.6666666666666666,0.9
2023-08-17,2023,walk_forward_validation,10,30,CTG|VRE|FPT|TCB|VHM|MWG|VPB|SSI|STB|POW,0.7,0.6666666666666666,1.05
2023-08-18,2023,walk_forward_validation,3,30,CTG|FPT|VNM,1.0,0.5666666666666667,1.7647058823529411
2023-08-18,2023,walk_forward_validation,5,30,CTG|FPT|VNM|VRE|STB,0.8,0.5666666666666667,1.411764705882353
2023-08-18,2023,walk_forward_validation,10,30,CTG|FPT|VNM|VRE|STB|VCB|TCB|VJC|POW|SSI,0.6,0.5666666666666667,1.0588235294117647
2023-08-21,2023,walk_forward_validation,3,30,FPT|VNM|VRE,0.6666666666666666,0.5333333333333333,1.25
2023-08-21,2023,walk_forward_validation,5,30,FPT|VNM|VRE|SSI|CTG,0.6,0.5333333333333333,1.125
2023-08-21,2023,walk_forward_validation,10,30,FPT|VNM|VRE|SSI|CTG|TCB|VCB|GAS|TPB|STB,0.7,0.5333333333333333,1.3125
2023-08-22,2023,walk_forward_validation,3,30,VRE|FPT|TPB,0.3333333333333333,0.5,0.6666666666666666
2023-08-22,2023,walk_forward_validation,5,30,VRE|FPT|TPB|GAS|TCB,0.6,0.5,1.2
2023-08-22,2023,walk_forward_validation,10,30,VRE|FPT|TPB|GAS|TCB|SSI|CTG|VNM|BID|BVH,0.5,0.5,1.0
2023-08-23,2023,walk_forward_validation,3,30,FPT|SSI|TCB,1.0,0.6,1.6666666666666667
2023-08-23,2023,walk_forward_validation,5,30,FPT|SSI|TCB|TPB|CTG,0.6,0.6,1.0
2023-08-23,2023,walk_forward_validation,10,30,FPT|SSI|TCB|TPB|CTG|VRE|VNM|GAS|STB|BVH,0.6,0.6,1.0
2023-08-24,2023,walk_forward_validation,3,30,FPT|TCB|VNM,1.0,0.6,1.6666666666666667
2023-08-24,2023,walk_forward_validation,5,30,FPT|TCB|VNM|GAS|SSI,0.8,0.6,1.3333333333333335
2023-08-24,2023,walk_forward_validation,10,30,FPT|TCB|VNM|GAS|SSI|TPB|VRE|CTG|BID|BVH,0.5,0.6,0.8333333333333334
2023-08-25,2023,walk_forward_validation,3,30,FPT|VNM|TPB,0.6666666666666666,0.6666666666666666,1.0
2023-08-25,2023,walk_forward_validation,5,30,FPT|VNM|TPB|GAS|TCB,0.8,0.6666666666666666,1.2000000000000002
2023-08-25,2023,walk_forward_validation,10,30,FPT|VNM|TPB|GAS|TCB|SSI|STB|VRE|SAB|SSB,0.6,0.6666666666666666,0.9
2023-08-28,2023,walk_forward_validation,3,30,VNM|FPT|GAS,1.0,0.6,1.6666666666666667
2023-08-28,2023,walk_forward_validation,5,30,VNM|FPT|GAS|TCB|VRE,0.6,0.6,1.0
2023-08-28,2023,walk_forward_validation,10,30,VNM|FPT|GAS|TCB|VRE|TPB|SSI|CTG|MWG|SAB,0.6,0.6,1.0
2023-08-29,2023,walk_forward_validation,3,30,GAS|VNM|FPT,1.0,0.6,1.6666666666666667
2023-08-29,2023,walk_forward_validation,5,30,GAS|VNM|FPT|TPB|TCB,0.8,0.6,1.3333333333333335
2023-08-29,2023,walk_forward_validation,10,30,GAS|VNM|FPT|TPB|TCB|HPG|SSI|MWG|CTG|STB,0.9,0.6,1.5
2023-08-30,2023,walk_forward_validation,3,30,VNM|TPB|MWG,0.6666666666666666,0.5666666666666667,1.1764705882352942
2023-08-30,2023,walk_forward_validation,5,30,VNM|TPB|MWG|TCB|GAS,0.8,0.5666666666666667,1.411764705882353
2023-08-30,2023,walk_forward_validation,10,30,VNM|TPB|MWG|TCB|GAS|CTG|HPG|SAB|VCB|FPT,0.7,0.5666666666666667,1.2352941176470589
2023-08-31,2023,walk_forward_validation,3,30,VNM|TCB|GVR,0.6666666666666666,0.6,1.1111111111111112
2023-08-31,2023,walk_forward_validation,5,30,VNM|TCB|GVR|FPT|TPB,0.6,0.6,1.0
2023-08-31,2023,walk_forward_validation,10,30,VNM|TCB|GVR|FPT|TPB|CTG|HPG|MWG|VIB|SSI,0.7,0.6,1.1666666666666667
2023-09-05,2023,walk_forward_validation,3,30,TPB|TCB|GVR,0.3333333333333333,0.5333333333333333,0.625
2023-09-05,2023,walk_forward_validation,5,30,TPB|TCB|GVR|VNM|CTG,0.4,0.5333333333333333,0.75
2023-09-05,2023,walk_forward_validation,10,30,TPB|TCB|GVR|VNM|CTG|FPT|MWG|HPG|SSI|MBB,0.4,0.5333333333333333,0.75
2023-09-06,2023,walk_forward_validation,3,30,VNM|TCB|TPB,0.6666666666666666,0.5333333333333333,1.25
2023-09-06,2023,walk_forward_validation,5,30,VNM|TCB|TPB|MWG|GAS,0.6,0.5333333333333333,1.125
2023-09-06,2023,walk_forward_validation,10,30,VNM|TCB|TPB|MWG|GAS|HPG|GVR|MBB|CTG|VJC,0.5,0.5333333333333333,0.9375
2023-09-07,2023,walk_forward_validation,3,30,VNM|GVR|GAS,0.6666666666666666,0.43333333333333335,1.5384615384615383
2023-09-07,2023,walk_forward_validation,5,30,VNM|GVR|GAS|TCB|MWG,0.4,0.43333333333333335,0.9230769230769231
2023-09-07,2023,walk_forward_validation,10,30,VNM|GVR|GAS|TCB|MWG|MBB|HPG|TPB|HDB|SAB,0.4,0.43333333333333335,0.9230769230769231
2023-09-08,2023,walk_forward_validation,3,30,MWG|GAS|TCB,0.3333333333333333,0.4666666666666667,0.7142857142857142
2023-09-08,2023,walk_forward_validation,5,30,MWG|GAS|TCB|VNM|GVR,0.4,0.4666666666666667,0.8571428571428572
2023-09-08,2023,walk_forward_validation,10,30,MWG|GAS|TCB|VNM|GVR|HPG|HDB|TPB|MBB|SAB,0.4,0.4666666666666667,0.8571428571428572
2023-09-11,2023,walk_forward_validation,3,30,SAB|MWG|GVR,0.3333333333333333,0.4666666666666667,0.7142857142857142
2023-09-11,2023,walk_forward_validation,5,30,SAB|MWG|GVR|VNM|GAS,0.4,0.4666666666666667,0.8571428571428572
2023-09-11,2023,walk_forward_validation,10,30,SAB|MWG|GVR|VNM|GAS|TCB|HPG|VPB|BID|PLX,0.3,0.4666666666666667,0.6428571428571428
2023-09-12,2023,walk_forward_validation,3,30,SAB|VNM|GVR,0.3333333333333333,0.4666666666666667,0.7142857142857142
2023-09-12,2023,walk_forward_validation,5,30,SAB|VNM|GVR|MWG|TCB,0.4,0.4666666666666667,0.8571428571428572
2023-09-12,2023,walk_forward_validation,10,30,SAB|VNM|GVR|MWG|TCB|GAS|HPG|MBB|HDB|VPB,0.6,0.4666666666666667,1.2857142857142856
2023-09-13,2023,walk_forward_validation,3,30,GVR|MWG|VPB,0.3333333333333333,0.5666666666666667,0.5882352941176471
2023-09-13,2023,walk_forward_validation,5,30,GVR|MWG|VPB|GAS|TCB,0.6,0.5666666666666667,1.0588235294117647
2023-09-13,2023,walk_forward_validation,10,30,GVR|MWG|VPB|GAS|TCB|SAB|HDB|VNM|HPG|VIB,0.6,0.5666666666666667,1.0588235294117647
2023-09-14,2023,walk_forward_validation,3,30,VHM|GVR|MWG,0.6666666666666666,0.5666666666666667,1.1764705882352942
2023-09-14,2023,walk_forward_validation,5,30,VHM|GVR|MWG|HDB|GAS,0.8,0.5666666666666667,1.411764705882353
2023-09-14,2023,walk_forward_validation,10,30,VHM|GVR|MWG|HDB|GAS|VPB|VIC|VIB|CTG|SAB,0.5,0.5666666666666667,0.8823529411764706
2023-09-15,2023,walk_forward_validation,3,30,VIC|GVR|VHM,0.3333333333333333,0.4666666666666667,0.7142857142857142
2023-09-15,2023,walk_forward_validation,5,30,VIC|GVR|VHM|HDB|VPB,0.6,0.4666666666666667,1.2857142857142856
2023-09-15,2023,walk_forward_validation,10,30,VIC|GVR|VHM|HDB|VPB|MWG|VIB|MBB|CTG|PLX,0.4,0.4666666666666667,0.8571428571428572
2023-09-18,2023,walk_forward_validation,3,30,VIC|VHM|GVR,0.3333333333333333,0.43333333333333335,0.7692307692307692
2023-09-18,2023,walk_forward_validation,5,30,VIC|VHM|GVR|HDB|MWG,0.4,0.43333333333333335,0.9230769230769231
2023-09-18,2023,walk_forward_validation,10,30,VIC|VHM|GVR|HDB|MWG|VPB|MBB|VIB|PLX|VNM,0.6,0.43333333333333335,1.3846153846153846
2023-09-19,2023,walk_forward_validation,3,30,VIC|VHM|GVR,0.0,0.43333333333333335,0.0
2023-09-19,2023,walk_forward_validation,5,30,VIC|VHM|GVR|PLX|HDB,0.2,0.43333333333333335,0.46153846153846156
2023-09-19,2023,walk_forward_validation,10,30,VIC|VHM|GVR|PLX|HDB|GAS|VNM|STB|VPB|MWG,0.4,0.43333333333333335,0.9230769230769231
2023-09-20,2023,walk_forward_validation,3,30,VIC|PLX|GAS,0.3333333333333333,0.43333333333333335,0.7692307692307692
2023-09-20,2023,walk_forward_validation,5,30,VIC|PLX|GAS|HDB|HPG,0.4,0.43333333333333335,0.9230769230769231
2023-09-20,2023,walk_forward_validation,10,30,VIC|PLX|GAS|HDB|HPG|MBB|VIB|VHM|VPB|FPT,0.5,0.43333333333333335,1.1538461538461537
2023-09-21,2023,walk_forward_validation,3,30,VIC|PLX|GAS,0.3333333333333333,0.43333333333333335,0.7692307692307692
2023-09-21,2023,walk_forward_validation,5,30,VIC|PLX|GAS|HPG|VPB,0.4,0.43333333333333335,0.9230769230769231
2023-09-21,2023,walk_forward_validation,10,30,VIC|PLX|GAS|HPG|VPB|HDB|SSI|VIB|MBB|MWG,0.4,0.43333333333333335,0.9230769230769231
2023-09-22,2023,walk_forward_validation,3,30,VIC|HDB|GAS,0.3333333333333333,0.5,0.6666666666666666
2023-09-22,2023,walk_forward_validation,5,30,VIC|HDB|GAS|PLX|VHM,0.2,0.5,0.4
2023-09-22,2023,walk_forward_validation,10,30,VIC|HDB|GAS|PLX|VHM|GVR|STB|VPB|VCB|MBB,0.5,0.5,1.0
2023-09-25,2023,walk_forward_validation,3,30,VIC|GAS|VHM,0.0,0.4,0.0
2023-09-25,2023,walk_forward_validation,5,30,VIC|GAS|VHM|GVR|VCB,0.2,0.4,0.5
2023-09-25,2023,walk_forward_validation,10,30,VIC|GAS|VHM|GVR|VCB|VNM|HDB|VJC|BCM|PLX,0.3,0.4,0.7499999999999999
2023-09-26,2023,walk_forward_validation,3,30,VIC|VHM|GAS,0.3333333333333333,0.4666666666666667,0.7142857142857142
2023-09-26,2023,walk_forward_validation,5,30,VIC|VHM|GAS|HDB|VJC,0.6,0.4666666666666667,1.2857142857142856
2023-09-26,2023,walk_forward_validation,10,30,VIC|VHM|GAS|HDB|VJC|VPB|VCB|VNM|GVR|MWG,0.6,0.4666666666666667,1.2857142857142856
2023-09-27,2023,walk_forward_validation,3,30,VIC|VHM|SSI,0.6666666666666666,0.5,1.3333333333333333
2023-09-27,2023,walk_forward_validation,5,30,VIC|VHM|SSI|VJC|GAS,0.6,0.5,1.2
2023-09-27,2023,walk_forward_validation,10,30,VIC|VHM|SSI|VJC|GAS|MBB|HDB|VCB|VPB|STB,0.7,0.5,1.4
2023-09-28,2023,walk_forward_validation,3,30,VIC|VHM|VJC,1.0,0.5333333333333333,1.875
2023-09-28,2023,walk_forward_validation,5,30,VIC|VHM|VJC|VPB|MBB,1.0,0.5333333333333333,1.875
